PR,URL,Title,Content type,Is rendered page,HTTP status code,Organic traffic,Depth,Meta description,Meta description patch,Meta description patch status,Meta description length,No. of meta descriptions,Is indexable page
26,https://helpmyimg.com/fr/,HelpMyIMG | Tous les outils image en un seul endroit,text/html; charset=utf-8,false,200,0,0,"Combinez, divisez, compressez, convertissez et traitez des photos directement dans votre navigateur. 100% hors ligne via WebAssembly. Gratuit, illimité et hautement sécurisé.",,,174,1,true
26,https://helpmyimg.com/ru/,HelpMyIMG | Все инструменты для изображений в одном месте,text/html; charset=utf-8,false,200,0,0,"Объединяйте, разделяйте, сжимайте, конвертируйте и обрабатывайте фотографии прямо в браузере. 100% автономный режим через WebAssembly. Бесплатно, безлимитно и очень безопасно.",,,175,1,true
26,https://helpmyimg.com/ms/,HelpMyIMG | Semua Alat Imej dalam Satu Tempat,text/html; charset=utf-8,false,200,0,0,"Gabungkan, belah, mampatkan, tukar dan proses foto terus dalam penyemak imbas anda. 100% di luar talian melalui WebAssembly. Percuma, tidak terhad dan sangat selamat.",,,166,1,true
26,https://helpmyimg.com/hu/,HelpMyIMG | Minden képeszköz egy helyen,text/html; charset=utf-8,false,200,0,0,"Kombinálja, osztja fel, tömörítse, konvertálja és dolgozza fel a fényképeket közvetlenül a böngészőben. 100%-ban offline a WebAssembly segítségével. Ingyenes, korlátlan és rendkívül biztonságos.",,,194,1,true
26,https://helpmyimg.com/el/,HelpMyIMG | Όλα τα εργαλεία εικόνας σε ένα μέρος,text/html; charset=utf-8,false,200,0,0,"Συνδυάστε, διαχωρίστε, συμπιέστε, μετατρέψτε και επεξεργαστείτε φωτογραφίες απευθείας στο πρόγραμμα περιήγησής σας. 100% εκτός σύνδεσης μέσω WebAssembly. Δωρεάν, απεριόριστη και εξαιρετικά ασφαλής.",,,197,1,true
26,https://helpmyimg.com/fi/,HelpMyIMG | Kaikki kuvatyökalut yhdessä paikassa,text/html; charset=utf-8,false,200,0,0,"Yhdistä, jaa, pakkaa, muunna ja käsittele valokuvia suoraan selaimessasi. 100 % offline-tilassa WebAssemblyn kautta. Ilmainen, rajoittamaton ja erittäin turvallinen.",,,165,1,true
26,https://helpmyimg.com/tl/,HelpMyIMG | Lahat ng Tool sa Imahe sa Isang Lugar,text/html; charset=utf-8,false,200,0,0,"Pagsamahin, hatiin, i-compress, i-convert, at iproseso ang mga larawan nang direkta sa iyong browser. 100% offline sa pamamagitan ng WebAssembly. Libre, walang limitasyon, at lubos na secure.",,,191,1,true
26,https://helpmyimg.com/tr/,HelpMyIMG | Tüm görüntü araçları tek bir yerde,text/html; charset=utf-8,false,200,0,0,"Fotoğrafları doğrudan tarayıcınızda birleştirin, bölün, sıkıştırın, dönüştürün ve işleyin. WebAssembly aracılığıyla %100 çevrimdışı. Ücretsiz, sınırsız ve son derece güvenli.",,,174,1,true
26,https://helpmyimg.com/es/,HelpMyIMG | Todas las herramientas de imagen en un lugar,text/html; charset=utf-8,false,200,0,0,"Combine, divida, comprima, convierta y procese fotografías directamente en su navegador. 100% sin conexión a través de WebAssembly. Gratis, ilimitado y muy seguro.",,,163,1,true
26,https://helpmyimg.com/de/,HelpMyIMG | Alle Bild-Tools an einem Ort,text/html; charset=utf-8,false,200,0,0,"Kombinieren, teilen, komprimieren, konvertieren und verarbeiten Sie Fotos direkt in Ihrem Browser. 100 % offline über WebAssembly. Kostenlos, unbegrenzt und äußerst sicher.",,,172,1,true
26,https://helpmyimg.com/cs/,HelpMyIMG | Všechny nástroje pro obrázky na jednom místě,text/html; charset=utf-8,false,200,0,0,"Kombinujte, rozdělujte, komprimujte, převádějte a zpracovávajte fotografie přímo ve vašem prohlížeči.100% offline přes WebAssembly.Zdarma, neomezené a vysoce bezpečné.",,,167,1,true
26,https://helpmyimg.com/vi/,HelpMyIMG | Tất cả công cụ hình ảnh tại một nơi,text/html; charset=utf-8,false,200,0,0,"Kết hợp, tách, nén, chuyển đổi và xử lý ảnh trực tiếp trong trình duyệt của bạn. Ngoại tuyến 100% qua WebAssugging. Miễn phí, không giới hạn và có tính bảo mật cao.",,,164,1,true
